,Jaccard_0,Jaccard_1,BMA - resident memory T cell_0,BMA - resident memory T cell_1,JEJEPI - naive T cell_0,JEJEPI - naive T cell_1,LLN - natural killer cell_0,LLN - natural killer cell_1,LNG - alveolar macrophage_0,LNG - alveolar macrophage_1,SPL - memory B cell_0,SPL - memory B cell_1,Description,Gene.set,Gene.set.color,gene.set,gene.set.color,ID
117,3.6165369,9.562073,-7.978347,-20.460321,-3.9033163,-14.723763,-15.650026,-5.6170974,2.2843008,-2.8017423,-10.045778,3.6063538,mitochondrial ribosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005761
118,3.5495322,9.436659,-8.077399,-20.393606,-3.6792266,-14.975261,-15.766674,-6.1352615,2.240002,-2.5474703,-10.625281,3.426122,mitochondrial large ribosomal subunit,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005762
119,3.6241689,9.129921,-8.02313,-20.79833,-4.1012444,-14.678278,-15.872138,-6.4666057,2.487833,-3.4893215,-11.139991,3.5576422,mitochondrial small ribosomal subunit,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005763
120,2.4811754,6.6376762,-5.936183,-18.091066,-4.9564557,-11.988777,-11.8880825,-3.1139965,2.8638368,2.4043162,-4.3331056,1.7175796,lysosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005764
121,2.351489,6.8790007,-6.1305013,-18.115118,-5.0836577,-12.043197,-12.873873,-2.3182294,1.1594496,1.8639209,-4.3833337,1.3080121,lysosomal membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005765
122,2.865702,7.0808153,-5.369823,-17.965597,-5.434501,-12.015261,-12.048649,-2.5131059,2.5326452,3.0294697,-5.0086737,1.5132128,primary lysosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005766
123,1.5286764,7.6270843,-2.2903378,-21.822803,-4.4837565,-10.761787,-17.21255,-10.349147,2.4696643,-11.962836,-14.736181,3.2716062,secondary lysosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005767
124,2.014264,6.593419,-6.475998,-18.893665,-4.5046186,-12.104466,-11.779864,-3.1782396,1.3074389,1.7825271,-4.522888,2.3235474,endosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005768
125,1.938898,6.5329957,-6.581844,-18.616453,-4.6949606,-12.224,-12.851606,-3.1971054,0.50573325,1.4349229,-3.5422668,1.8068265,early endosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005769
126,2.1250708,6.7940145,-5.97718,-18.432055,-5.086566,-12.208675,-12.772154,-2.6614773,1.4162856,1.8259232,-4.279898,1.918978,late endosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005770
127,1.9343257,6.8271728,-0.5982416,-18.863852,-5.485697,-11.711462,-16.04529,-10.259566,1.7156247,1.9512051,-13.3824215,2.4649823,multivesicular body,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005771
128,2.436816,6.730552,-6.037956,-18.414068,-4.870483,-11.916978,-11.475819,-3.0192847,2.6330647,1.8799374,-4.694241,2.075097,vacuole,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005773
129,2.3303864,6.7229204,-6.057655,-18.415522,-5.0671926,-12.043754,-12.609331,-2.4691255,1.8713126,2.015872,-4.638254,1.726181,vacuolar membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005774
130,2.9484527,7.007233,-5.4982796,-17.694763,-5.2212014,-11.968645,-11.922733,-2.5642679,3.2242537,2.9625928,-5.048865,2.1780906,vacuolar lumen,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005775
131,2.041103,7.538472,-0.63922757,-19.788578,-5.021432,-11.109853,-16.030865,-8.005904,2.1325443,-11.346439,-4.765048,1.5814651,autophagosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005776
132,0.9113162,13.1580715,-1.4399604,-23.62389,-0.41759863,-14.925259,-17.50413,-8.362011,1.8185716,-10.542582,-14.147257,2.9212112,peroxisome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005777
133,0.73811805,12.986137,-1.5242728,-23.468887,-0.1244642,-14.748915,-17.381697,-8.432735,2.0988193,-11.108332,-14.114806,2.8599339,peroxisomal membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005778
134,0.725292,12.83368,-5.2495694,-23.409306,-5.4548564,-10.95885,-15.823792,-10.648731,1.8491359,-12.251582,-14.877612,2.457758,integral component of peroxisomal membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005779
135,0.90680295,12.973265,-1.8220146,-23.897259,-0.7673871,-15.266167,-17.736721,-8.643769,1.9781121,-11.145836,-14.121474,2.841978,peroxisomal matrix,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005782
136,2.269161,7.3461576,-5.607284,-19.465433,-3.9975698,-12.646465,-12.2377825,-2.856561,1.3810033,1.5523565,-4.940456,3.5225787,endoplasmic reticulum,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005783
137,2.9752893,7.050242,-3.2895343,-18.73251,-0.13859096,-15.540938,-13.5597515,-2.6011934,8.432195,2.3718517,-4.899113,0.6914211,endoplasmic reticulum lumen,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005788
138,1.9932058,7.644179,-5.685644,-20.40798,-4.4885745,-13.03682,-12.521799,-1.9974657,1.8570657,1.4059907,-5.0053144,2.8802018,endoplasmic reticulum membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005789
139,1.9411331,8.528106,-3.321003,-17.607485,-3.424358,-16.633934,-15.383856,-8.761836,2.422858,-12.00468,-14.816604,1.0751991,smooth endoplasmic reticulum,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005790
140,2.7379303,8.251884,-2.0515535,-22.852362,-3.1155443,-10.592534,-16.228518,-9.724723,-0.32426274,3.8471823,-6.2942715,2.9855864,rough endoplasmic reticulum,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005791
141,1.3437457,6.358178,-5.52085,-21.674831,-5.645711,-11.41634,-13.677731,-2.7883258,1.7979418,1.032982,-4.3100047,1.8961065,endoplasmic reticulum-Golgi intermediate compartment,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005793
142,1.5887027,6.961436,-6.8113036,-21.094862,-3.6834059,-11.900474,-12.79859,-2.9664114,1.2948279,0.94589007,-5.4030538,0.45995682,Golgi apparatus,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005794
143,1.459391,6.523927,-5.8250947,-22.398724,-4.7329607,-11.655446,-16.415533,-9.75061,0.39644086,1.7972881,-14.262483,3.1925282,Golgi stack,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005795
144,2.9118478,6.8191833,-1.7294464,-17.318089,-2.9387572,-16.34386,-14.703085,-9.653941,3.078814,-13.308469,-14.648284,0.933715,Golgi lumen,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005796
145,1.7045252,6.3266997,0.11952929,-19.30368,-3.17586,-15.486596,-16.769497,-9.4528475,2.223544,-12.381547,-14.611295,1.0333792,Golgi medial cisterna,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005797
146,0.9344067,6.0642233,-4.698079,-22.830177,-5.788798,-10.270297,-13.957578,-9.571512,0.24838392,-4.8390555,-12.881446,5.385563,Golgi-associated vesicle,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005798
147,1.2344488,6.4298177,-1.9375834,-17.492136,-2.993973,-16.377863,-14.241025,-9.30057,2.0499594,-12.677745,-14.599547,0.8970372,cis-Golgi network,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005801
148,1.421702,6.468146,-6.0517607,-21.552174,-4.607221,-12.317024,-13.145801,-3.4247775,0.27495843,0.5081367,-0.74219024,2.2931988,trans-Golgi network,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005802
149,2.3446758,7.39463,-5.218466,-17.192102,-2.0453434,-16.783016,-14.958217,-10.020308,9.941923,1.7973847,-14.690835,0.92674774,lipid droplet,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005811
150,0.32211643,10.412609,-5.2028136,-18.73715,-3.5768404,-11.774494,-13.129808,-4.434585,1.7482195,-0.2278339,-5.819492,3.968979,centrosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005813
151,-0.0986642,10.2066,-4.729809,-18.54936,-3.2667444,-11.76413,-13.615559,-4.6009154,2.1460774,-0.791645,-5.414501,4.0437264,centriole,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005814
152,0.06460892,10.164306,-5.2997465,-18.901932,-3.5065718,-11.8879,-13.331446,-4.3486676,2.1214738,0.0051381732,-5.2354155,3.9561198,microtubule organizing center,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005815
153,0.29134288,10.432926,-0.28328374,-22.655132,-5.1868954,-15.445559,-15.0984,-10.161785,1.6732998,-13.010061,-14.294706,3.09231,aster,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005818
154,0.69230866,10.342995,-5.31741,-19.662186,-3.2229493,-11.631132,-13.509073,-4.8290353,2.1024058,-1.2592628,-8.272115,3.2923353,spindle,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005819
155,3.982664,10.066352,-1.8314353,-22.344036,-4.8466463,-12.196427,-16.309277,-11.2820835,2.166064,-12.149399,-14.837999,2.3722043,chaperonin-containing T-complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005832
156,3.7107115,7.604733,4.08183,-20.652693,4.1332226,-3.4778986,-18.352137,-11.751058,3.151902,-13.284549,-12.375008,-0.49658138,hemoglobin complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005833
157,0.9705116,8.338068,-3.67166,-21.81663,-5.1121407,-11.122391,-15.922072,-10.496298,2.16189,-3.1710088,-13.264765,3.5523338,heterotrimeric G-protein complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005834
158,2.7958183,8.653589,-5.8058167,-23.259161,0.25654837,-14.893767,-13.344531,-7.8457174,1.963604,-9.4269085,-13.133443,2.244957,proteasome regulatory particle,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005838
159,3.0858662,9.250711,-5.5559826,-23.102123,0.49838358,-14.731759,-13.085536,-7.605165,2.0526247,-9.154888,-12.928292,2.6669457,proteasome core complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005839
160,4.095014,9.123683,-7.610571,-19.597513,-2.9065583,-14.844698,-12.360935,-1.7254797,-0.6829898,4.127875,-7.035051,3.1447072,ribosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005840
161,3.4906187,9.039797,-7.52146,-19.54611,-2.6113968,-14.863391,-12.366445,-1.7524033,-0.7915447,4.156192,-6.9071674,2.9562583,polysome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005844
162,1.2983618,9.770387,-1.3117723,-22.108988,-4.359987,-10.061059,-15.998278,-10.639971,1.8570946,-12.86136,-15.1516285,3.4283624,mRNA cap binding complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005845
163,4.080175,10.550925,-0.49899423,-20.807316,-5.0068526,-9.584922,-17.907082,-9.335383,1.614068,-12.689111,-14.710857,2.307273,mRNA cleavage and polyadenylation specificity factor complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005847
164,3.7385793,10.759515,-0.35464972,-20.748358,-5.0655675,-9.533194,-17.542301,-9.449757,1.4215646,-12.653248,-14.581699,2.0912461,mRNA cleavage factor complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005849
165,4.087304,9.262481,-4.6902456,-23.882189,-5.9467583,-11.056517,-15.314845,-10.999457,1.9995623,-11.111619,-14.865767,3.627454,eukaryotic translation initiation factor 3 complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005852
166,1.1156553,9.612745,-1.8467119,-22.605,-4.0025277,-10.008142,-15.904767,-10.340075,2.1855006,-12.566519,-14.671552,2.7843056,striated muscle thin filament,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005865
167,0.17126292,9.929906,-0.13215141,-23.000437,-6.264978,-12.8098545,-17.088768,-9.493619,1.8698903,-12.648298,-15.252517,3.1645303,cytoplasmic dynein complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005868
168,0.60848844,9.915495,-4.4633594,-17.136997,-2.8015783,-16.601608,-14.838396,-10.085221,3.1636193,-13.409736,-14.509645,0.91851085,dynactin complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005869
169,0.11625744,9.58014,-0.15248765,-23.224644,-5.5001187,-12.959289,-17.097837,-9.80061,1.4096237,-12.541095,-15.145127,2.4399989,kinesin complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005871
170,0.42715815,10.094843,-6.3993645,-18.624043,-3.7762175,-11.733104,-13.848989,-4.2816944,1.5356251,-1.328397,-8.958358,3.565925,microtubule,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005874
171,0.10074986,9.76912,0.12426356,-23.097857,-6.1028705,-12.993755,-17.371634,-9.712733,0.7671961,-11.830205,-15.3562,3.0146816,microtubule associated complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005875
172,0.58370477,10.471652,-3.5409982,-16.406502,-2.513862,-16.632652,-14.969307,-9.650419,1.8948114,-1.3745358,-9.70237,3.2104468,spindle microtubule,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005876
173,0.4806966,10.177739,-2.9212015,-16.499855,-3.8817663,-11.348382,-14.697312,-9.789237,1.7939994,-1.1978109,-9.823395,3.3479912,cytoplasmic microtubule,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005881
174,1.177803,9.929521,-2.5902805,-21.510025,-4.8111987,-11.046983,-17.385271,-10.592591,2.098787,-1.228874,-15.167967,2.9955535,intermediate filament,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005882
175,0.7672885,9.581001,-6.6316996,-18.301971,-3.8410807,-12.026786,-13.709555,-4.5816474,0.83923274,-1.3544817,-9.146682,3.8116877,actin filament,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005884
176,1.0533247,7.9790187,-6.5674815,-18.762737,-4.564171,-12.82145,-11.64208,-2.6052907,1.8457079,1.5407736,-4.2986393,2.580954,integral component of plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005887
177,0.6189532,8.418387,-1.7594948,-22.239822,-5.1705446,-13.315642,-16.508667,-9.95578,1.7540691,-12.971363,-14.731739,2.895069,sodium:potassium-exchanging ATPase complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005890
178,0.37963986,8.084018,-4.012645,-23.19331,-2.6396234,-16.686522,-14.676168,-9.713829,2.1704268,-12.046497,-15.454791,2.7658947,voltage-gated calcium channel complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005891
179,0.1859696,7.4914875,3.665498,-20.613268,4.3451133,-3.2020507,-18.445427,-11.768349,1.6006223,-12.067095,-12.42368,-0.66369325,acetylcholine-gated channel complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005892
180,0.8128117,8.716971,-3.3053937,-19.44495,-4.660635,-11.834577,-17.666006,-10.133405,0.6777465,1.7353523,-15.750428,2.306454,caveola,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005901
181,0.64756405,8.78865,-4.302725,-22.513842,-4.7656145,-10.729976,-14.9466095,-9.593615,1.2111658,-12.065964,-13.569738,3.5109155,microvillus,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005902
182,0.8642302,8.826495,-3.0422256,-23.326883,-4.519551,-11.365136,-16.459766,-10.397389,1.1777571,-0.3045186,-14.886232,2.9393666,brush border,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005903
183,0.8839062,6.141322,-6.200785,-17.151842,-5.4132833,-9.961799,-14.338496,-10.482579,0.19974203,-4.630244,-14.926694,1.3942395,clathrin-coated pit,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005905
184,1.1582613,9.008946,-6.4364123,-18.318167,-4.0016875,-11.892604,-12.976919,-3.5281408,0.49720532,-0.41184878,-9.093133,3.6019032,cell-cell junction,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005911
185,0.97886515,8.962484,-6.5244813,-17.798635,-4.0277047,-11.719976,-13.678941,-4.735068,0.53914225,0.36949357,-10.412531,3.3581538,adherens junction,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005912
186,0.8923911,8.6037035,3.8252842,-20.78299,3.321713,-4.1983943,-17.73178,-11.506857,1.8417925,-12.069928,-13.924103,2.556066,fascia adherens,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005916
187,0.89263976,8.567245,3.905856,-20.799519,4.2895303,-3.2337227,-18.628162,-11.755987,2.7840507,-13.59316,-12.38,-0.27169225,gap junction,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005921
188,1.264136,9.037425,-2.626914,-24.08585,-5.3807435,-12.956372,-17.552177,-10.028244,1.1455864,-0.91897905,-14.245198,3.2558784,bicellular tight junction,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005923
189,1.1126728,8.938356,-6.2450724,-18.116724,-3.631677,-12.23955,-11.91214,-3.2220366,0.36717787,2.826564,-5.697826,3.5791707,focal adhesion,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005925
190,-0.50987923,9.680613,-3.7334363,-18.969215,-3.8462377,-11.057142,-15.682402,-10.076118,2.0138113,-1.6069537,-13.069913,3.8708634,cilium,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005929
191,-0.43029928,9.749633,-4.7349396,-22.331427,-3.5609143,-10.076297,-15.524924,-10.846852,2.064329,-10.67286,-12.561564,3.23355,axoneme,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005930
192,0.50263876,9.115198,-7.176852,-18.653982,-4.0460124,-11.532327,-13.576166,-4.946741,0.94815,0.24498706,-10.322756,3.638318,cell cortex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005938
193,0.35857093,9.712199,-5.247443,-23.404749,-5.0692315,-9.508783,-15.956237,-10.356751,1.2440966,-11.666139,-14.369025,4.2807155,septin ring,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005940
194,1.9228507,8.607088,-5.1953177,-17.781303,-2.5340266,-15.925796,-14.512307,-9.872235,2.8021398,-13.443351,-14.455455,1.2037528,phosphatidylinositol 3-kinase complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005942
195,-0.3190631,9.39146,-1.2838396,-20.883097,-4.3338203,-13.027802,-17.281683,-10.5428915,1.9279741,-12.544013,-15.284953,2.622412,cAMP-dependent protein kinase complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005952
196,1.6195036,9.669548,-3.0962288,-23.966913,1.2961202,-13.119518,-16.942492,-11.448596,0.38316983,-9.126484,-14.257061,1.9272743,magnesium-dependent protein serine/threonine phosphatase complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0005963
197,0.55370754,7.0022135,-4.7877893,-21.43147,-4.7740264,-11.152329,-14.071849,-5.6292305,0.36437714,-2.317286,-11.819801,3.227407,synaptic vesicle,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008021
198,2.3894227,10.898703,-3.3722134,-16.78726,-1.6043335,-16.522512,-15.564813,-10.11022,2.8437707,0.42310286,-14.54814,1.3819519,transcription elongation factor complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008023
199,0.38192606,7.969823,-4.4823217,-23.301645,-4.2719507,-14.990659,-15.886317,-9.49883,1.2528772,-10.387924,-14.8077135,2.7337728,voltage-gated potassium channel complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008076
200,5.4508004,10.408101,-2.8526564,-18.034958,-1.827667,-16.241796,-14.591549,-10.158636,2.7670143,-13.630074,-14.869061,1.0827084,COP9 signalosome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008180
201,3.311732,8.648309,-1.7144494,-18.813354,0.124506034,-15.569605,-14.148761,-9.676141,3.2616491,-13.1173315,-14.556201,1.0633304,oligosaccharyltransferase complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008250
202,0.88307214,10.899773,-4.11374,-19.227736,-1.8209728,-15.946355,-14.632821,-9.564915,2.3201861,-11.5022545,-15.397723,2.1394403,cohesin complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008278
203,1.4773984,10.013696,-2.8504238,-24.49858,1.5033255,-13.1245365,-17.178984,-11.505477,0.31029853,-8.643367,-14.14298,2.2903357,protein serine/threonine phosphatase complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008287
204,1.1994392,8.22992,-1.9827727,-21.288126,-4.26144,-11.24349,-15.223172,-9.233565,2.3161328,-12.760672,-14.417031,3.4486582,integrin complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008305
205,-0.039834827,7.5336123,-2.0969648,-22.4751,3.039594,-4.4679475,-17.656948,-11.505945,2.412055,-12.696384,-16.092596,3.6101236,ionotropic glutamate receptor complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0008328
206,3.151597,9.67465,-2.3662016,-22.060553,-4.600694,-11.118545,-16.95425,-10.801004,2.3079498,-12.686577,-15.48721,3.5259979,nucleoid,GO-CC,#FF4500,GO-CC,#FF4500,GO:0009295
207,1.617637,7.6952243,-6.7318406,-18.364296,-4.5631366,-12.794027,-11.921028,-3.094025,2.5430057,1.8827213,-4.0734525,0.46521178,external side of plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0009897
208,1.3369449,8.393588,-6.6336355,-17.740156,-4.887528,-11.613924,-12.901273,-3.3504362,1.9412696,-2.3984702,-8.049312,1.7947507,cytoplasmic side of plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0009898
209,0.9895928,8.536617,-6.399135,-17.548382,-4.4919734,-10.174573,-16.77379,-8.230079,1.1505532,1.1361145,-9.512609,3.364381,basal plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0009925
210,1.6323941,7.889956,-6.6967163,-18.167824,-4.5392847,-12.733454,-11.538075,-2.9414892,3.0360541,1.9443833,-3.8511233,0.820883,cell surface,GO-CC,#FF4500,GO-CC,#FF4500,GO:0009986
211,2.0292392,6.4749646,-6.6781425,-18.808502,-4.8589497,-12.245719,-12.726947,-3.1050725,1.548304,1.8081319,-3.7549617,2.1321783,endosome membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0010008
212,0.9381845,10.444486,2.5553901,-20.51941,-2.4287596,-16.570742,-14.806364,-9.8145275,2.3256538,-13.40738,-14.50614,0.9475793,chromocenter,GO-CC,#FF4500,GO-CC,#FF4500,GO:0010369
213,2.1850533,10.228795,-7.3192344,-20.122862,-3.9743483,-12.23659,-13.723212,-3.6007009,4.5555615,-0.13519475,-1.9543192,0.34642473,cytoplasmic stress granule,GO-CC,#FF4500,GO-CC,#FF4500,GO:0010494
214,1.9161556,6.9675727,-6.5266623,-19.195026,-4.618412,-12.27792,-11.670744,-3.0603142,1.5686003,1.8035884,-4.4866133,2.191906,vesicle membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0012506
215,1.456279,6.506094,-4.786809,-22.446224,-5.4430943,-11.283394,-14.376272,-6.77103,-0.30636302,-2.257588,0.4376489,2.4472668,ER to Golgi transport vesicle membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0012507
216,0.65715414,5.872291,-4.66339,-23.300636,-5.660234,-10.233541,-14.682242,-10.234211,0.39629957,-5.297262,-12.618977,5.243735,trans-Golgi network transport vesicle membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0012510
217,-0.42372182,7.5974603,-5.7703357,-17.562214,-3.4787962,-11.025373,-14.163129,-2.7364235,-0.30016518,3.3996875,-8.374044,2.2262964,postsynaptic density,GO-CC,#FF4500,GO-CC,#FF4500,GO:0014069
218,0.7704215,8.784887,-1.8187284,-21.815706,-5.137376,-11.801796,-16.900925,-9.754903,2.3390222,-11.956707,-16.127575,3.1914864,intercalated disc,GO-CC,#FF4500,GO-CC,#FF4500,GO:0014704
219,2.5493743,11.315098,-4.2628927,-17.848904,-2.4315996,-16.550907,-14.870472,-9.283873,2.8674963,-0.21394606,-15.075083,2.6654193,Cajal body,GO-CC,#FF4500,GO-CC,#FF4500,GO:0015030
220,0.90842694,9.335239,-7.025181,-18.539413,-4.061946,-11.757475,-13.760921,-4.8552403,0.8462008,-0.8383727,-9.46032,3.7306073,actin cytoskeleton,GO-CC,#FF4500,GO-CC,#FF4500,GO:0015629
221,0.340777,10.056357,-5.5180907,-19.131872,-3.4916108,-12.151151,-13.061242,-3.5494845,0.95277464,-0.3968846,-5.754147,3.9549017,microtubule cytoskeleton,GO-CC,#FF4500,GO-CC,#FF4500,GO:0015630
222,4.074577,9.335778,-8.001343,-19.90386,-3.1370256,-14.807741,-13.020582,-1.8688438,-0.65846163,4.3136125,-7.9498987,3.3802092,large ribosomal subunit,GO-CC,#FF4500,GO-CC,#FF4500,GO:0015934
223,3.7379947,8.8988285,-7.5613103,-19.297817,-2.636073,-14.776012,-12.560078,-2.1525354,-0.9638532,4.273419,-7.4430842,3.3691933,small ribosomal subunit,GO-CC,#FF4500,GO-CC,#FF4500,GO:0015935
224,0.8270623,9.006463,-1.9839238,-21.84558,3.8916295,-3.544776,-16.756363,-10.266351,1.548651,-12.654588,-15.7423525,3.0092282,dystrophin-associated glycoprotein complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016010
225,2.0530586,9.44339,-3.6814897,-18.485367,-3.4362857,-10.34937,-16.371378,-11.854799,2.356732,-1.772649,-4.863298,4.641355,inclusion body,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016234
226,2.12199,9.143697,-3.2050745,-19.156448,-3.4560232,-10.010588,-16.223995,-11.707056,1.7904127,-12.211232,-14.748578,4.771102,aggresome,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016235
227,1.5555954,9.867248,-4.0462303,-18.21853,-3.3444693,-16.229898,-14.503549,-9.297366,3.1475759,-13.249035,-14.591759,1.1448815,eukaryotic translation initiation factor 4F complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016281
228,4.059566,8.984153,-4.4155416,-23.92382,-5.589006,-10.861285,-15.187907,-10.949336,1.7045479,-10.9485855,-15.011299,3.6096356,eukaryotic 43S preinitiation complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016282
229,1.0136471,8.776225,-6.508052,-17.408447,-4.5033536,-9.982264,-16.559673,-8.168501,1.2315606,1.4206188,-9.606652,3.2940097,basolateral plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016323
230,1.038714,8.541043,-6.771306,-17.912804,-4.547661,-9.974891,-16.71993,-8.205921,1.4989548,1.6602204,-9.019303,3.472759,apical plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016324
231,0.9021982,8.6996975,3.6235144,-20.98318,3.6032178,-3.868673,-17.974096,-11.591794,1.99804,-12.079277,-14.069075,2.832374,apicolateral plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016327
232,1.1967634,8.65442,-4.0954537,-17.601282,-2.651938,-16.537653,-14.520875,-10.046349,1.4710748,0.8610986,-14.598115,0.92088103,lateral plasma membrane,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016328
233,1.1319588,8.326259,3.3383696,-20.878637,3.8027904,-3.7364497,-16.865685,-10.761859,0.9004701,-10.549713,-14.259221,3.1395721,catenin complex,GO-CC,#FF4500,GO-CC,#FF4500,GO:0016342
