,Jaccard,Jaccard,CD8 T,CD8 T,B,B,Memory CD4 T,Memory CD4 T,CD14+ Mono,CD14+ Mono,Naive CD4 T,Naive CD4 T,Total weight,P,C1,C2,Multiplex PageRank,PageRank-Jaccard,gene set size,membership,ID,Description
94,12.860464,6.391192,14.232878,-8.58352,12.729758,-2.6751182,25.341967,16.642902,10.002802,1.3056207,18.470636,-13.230599,#5e4fa2,#fdb365,#e55749,#e45549,#a70b44,#e7f59a,#5e4fa2,#ff7f0e,GO:0001562,response to protozoan
95,12.470969,2.9982688,13.34738,-3.7139869,13.359861,-4.932396,19.167635,15.263249,9.040869,3.2194417,16.548397,-6.2780657,#5e4fa2,#b41947,#b81e48,#b81e48,#e8f69b,#5e4fa2,#5e4fa2,#1f77b4,GO:0001568,blood vessel development
96,12.875994,1.3361027,13.589736,-10.071931,14.967874,-10.604376,25.050022,15.858643,6.383882,-1.2648287,16.79881,-12.649137,#5e4fa2,#b11747,#e45549,#e75948,#4ea7b0,#5758a6,#5e4fa2,#ff7f0e,GO:0001569,branching involved in blood vessel morphogenesis
97,12.938239,2.0867922,11.857294,-7.9683504,13.044204,-7.4291835,24.346336,15.075199,6.8866177,-0.12645176,16.837538,-11.540704,#5e4fa2,#f88c51,#bc2249,#b81e48,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0001570,vasculogenesis
98,6.5341687,3.0956159,14.171946,-9.928095,14.011394,-11.437026,26.215643,17.164705,7.645379,-3.1682785,19.007614,-13.392842,#5e4fa2,#ab0f45,#e45549,#e75948,#5e4fa2,#fff7b2,#5e4fa2,#ff7f0e,GO:0001573,ganglioside metabolic process
99,6.590794,3.1810794,14.229877,-9.839087,14.167436,-11.633728,26.173786,17.259506,7.000391,-2.8695147,18.712626,-13.98877,#5e4fa2,#a20643,#e95c47,#ea5e47,#5e4fa2,#fee08b,#5e4fa2,#ff7f0e,GO:0001574,ganglioside biosynthetic process
100,10.319172,2.342517,14.211093,-10.473071,15.08294,-11.939554,25.971016,17.964323,6.692163,-3.414395,18.574026,-14.604682,#5e4fa2,#fa9857,#dc484c,#e1504b,#a40844,#edf8a3,#5e4fa2,#ff7f0e,GO:0001578,microtubule bundle formation
101,13.540334,1.4548308,12.566402,-3.6249247,14.424678,-5.5465336,21.765287,16.346163,9.895593,3.345152,16.944345,-5.837653,#5e4fa2,#c72e4c,#b41947,#af1446,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001649,osteoblast differentiation
102,12.300009,0.5632556,12.306392,-4.58228,13.659718,-5.2244697,23.596855,14.969682,8.676292,3.4472647,17.053543,-9.073666,#5e4fa2,#da464d,#b61b48,#ba2049,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0001654,eye development
103,12.9365635,0.9990039,12.531605,-3.6655507,14.7584505,-5.505499,24.848475,15.159465,8.842576,3.3837736,16.12122,-12.355209,#5e4fa2,#c1274a,#b11747,#b41947,#b41947,#5e4fa2,#5e4fa2,#1f77b4,GO:0001655,urogenital system development
104,13.081205,1.0238715,12.494454,-7.9137397,14.329227,-9.152646,25.0598,15.299119,6.135687,-0.99803406,16.248861,-12.481697,#5e4fa2,#f99355,#e45549,#dc484c,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0001656,metanephros development
105,13.15808,1.0684875,12.420178,-7.8805494,14.362407,-9.212888,24.951687,15.339262,6.1371126,-0.92240196,16.287483,-12.489812,#5e4fa2,#ad1246,#df4e4b,#e1504b,#fdaf62,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001657,ureteric bud development
106,13.062819,1.0050361,12.596364,-7.9514227,14.2738285,-9.305131,25.025896,15.410908,6.1084185,-1.0008987,16.299025,-12.49196,#5e4fa2,#a40844,#e45549,#e55749,#5e4fa2,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001658,branching involved in ureteric bud morphogenesis
107,9.32846,2.8011296,12.778289,-3.6351202,12.703138,-10.807667,20.406916,15.475352,10.132034,3.9324892,18.534876,-8.30516,#5e4fa2,#dd4a4c,#c1274a,#af1446,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001659,temperature homeostasis
108,9.085192,0.5988163,13.578092,-8.58069,15.487158,-5.824519,24.744043,17.206528,7.028743,-2.3704965,17.719048,-12.930329,#5e4fa2,#a20643,#e45549,#e55749,#5e4fa2,#74c7a5,#5e4fa2,#ff7f0e,GO:0001662,behavioral fear response
109,9.356819,3.7051861,12.594479,-3.6860404,12.968676,-5.014061,19.086151,15.589308,9.504758,3.6283388,17.049435,-6.407975,#5e4fa2,#d0384e,#b61b48,#b41947,#a40844,#5e4fa2,#5e4fa2,#1f77b4,GO:0001666,response to hypoxia
110,12.513199,3.2629206,13.809816,-3.3926766,13.513765,-4.8185883,19.159645,14.820114,8.730233,2.9120781,16.562773,-6.6973114,#5e4fa2,#b81e48,#ba2049,#ba2049,#ea5e47,#5e4fa2,#5e4fa2,#1f77b4,GO:0001667,ameboidal-type cell migration
111,5.4738417,2.5850062,15.866265,-4.1990294,11.706143,-9.217091,21.989813,18.525717,10.048175,-0.0696658,20.260706,-8.833877,#5e4fa2,#a40844,#d63f4f,#d23a4e,#9e0142,#94d4a4,#5e4fa2,#9467bd,GO:0001676,long-chain fatty acid metabolic process
112,7.81409,1.4427878,12.689663,-1.3226323,10.529619,-3.5851202,20.389647,12.965301,11.629478,5.265153,14.435242,-6.0399475,#5e4fa2,#b11747,#de4c4b,#e2514a,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0001678,cellular glucose homeostasis
113,6.7987723,7.279226,13.585694,-10.400844,14.248314,-11.541334,24.821198,16.535343,7.4855576,-2.1305795,18.573437,-13.502054,#5e4fa2,#c32a4b,#e1504b,#e55749,#fee797,#fee797,#5e4fa2,#ff7f0e,GO:0001682,tRNA 5'-leader removal
114,12.788288,1.4989973,12.4182005,-3.9185371,13.403056,-5.3921084,19.432364,15.328013,9.031132,3.9259615,16.213654,-5.8822865,#5e4fa2,#d7414e,#b61b48,#af1446,#a90d45,#5e4fa2,#5e4fa2,#1f77b4,GO:0001701,in utero embryonic development
115,13.016353,1.4163806,13.073466,-9.463823,14.573355,-10.471048,25.353395,16.207577,6.2419114,-1.6101433,17.685144,-13.32346,#5e4fa2,#a70b44,#e55749,#e85b48,#5e4fa2,#cfec9d,#5e4fa2,#ff7f0e,GO:0001702,gastrulation with mouth forming second
116,13.0332365,1.5454413,12.205794,-7.350412,12.897502,-7.861854,24.002687,15.799922,7.5983562,0.21063666,17.217558,-10.193448,#5e4fa2,#ad1246,#cd364d,#cd364d,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0001704,formation of primary germ layer
117,12.945051,1.564609,12.146045,-7.287691,12.882422,-7.958982,23.840818,15.79558,7.6899495,0.33262202,17.382532,-9.117019,#5e4fa2,#ba2049,#c52c4b,#c52c4b,#9e0142,#a7dba4,#5e4fa2,#d62728,GO:0001706,endoderm formation
118,13.109067,1.5249507,13.133813,-8.754358,14.023625,-10.022922,24.509937,15.921113,7.279555,-0.4381276,16.77991,-12.625189,#5e4fa2,#df4e4b,#da464d,#de4c4b,#e85b48,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001707,mesoderm formation
119,12.613351,1.1959822,14.646235,-9.36473,14.150807,-10.001616,25.253614,16.027514,6.198698,-1.7115998,17.532082,-13.395507,#5e4fa2,#b41947,#de4c4b,#e2514a,#c3e79f,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001708,cell fate specification
120,12.528411,1.2611514,12.438911,-7.4720187,15.409386,-5.8344893,24.919762,15.524535,6.5243325,-0.60576475,17.411762,-12.451077,#5e4fa2,#fff1a8,#d43d4f,#d0384e,#9e0142,#3b7cb7,#5e4fa2,#d62728,GO:0001709,cell fate determination
121,6.753387,6.6604185,13.4330635,-5.147092,11.893402,-6.666721,20.545258,15.975603,9.22276,1.7797357,16.975908,-8.08224,#5e4fa2,#9e0142,#eb6046,#eb6046,#b11747,#fdb768,#5e4fa2,#9467bd,GO:0001731,formation of translation preinitiation complex
122,6.9161935,6.5917683,13.474282,-5.155144,11.704686,-6.4320426,20.259483,16.116907,9.132313,1.6387653,17.365597,-8.200498,#5e4fa2,#a40844,#e2514a,#e3534a,#b11747,#fdb768,#5e4fa2,#9467bd,GO:0001732,formation of cytoplasmic translation initiation complex
123,12.665849,0.59954023,12.455811,-6.6438556,15.158199,-7.2613835,22.81384,15.278806,7.733827,1.5989201,18.046858,-10.428812,#5e4fa2,#b81e48,#d43d4f,#d7414e,#9e0142,#3880b9,#5e4fa2,#2ca02c,GO:0001736,establishment of planar polarity
124,12.65575,0.6139077,12.423727,-6.616816,15.223373,-7.2424397,22.946613,15.299811,7.8374267,1.5408547,18.058132,-10.394403,#5e4fa2,#ab0f45,#e3534a,#e75948,#9e0142,#5758a6,#5e4fa2,#2ca02c,GO:0001738,morphogenesis of a polarized epithelium
125,12.214356,0.5069798,14.469069,-9.389152,14.392968,-10.661272,25.321423,17.855642,7.2466125,-1.7315402,18.686722,-11.989786,#5e4fa2,#a70b44,#e55749,#e75948,#5e4fa2,#b8e2a1,#5e4fa2,#ff7f0e,GO:0001754,eye photoreceptor cell differentiation
126,11.40115,0.4398044,12.856524,-9.325526,14.182067,-11.715859,25.55637,16.452961,7.1915317,-1.7305559,17.572159,-13.155063,#5e4fa2,#ab0f45,#e3534a,#e55749,#5e4fa2,#486cb0,#5e4fa2,#ff7f0e,GO:0001755,neural crest cell migration
127,12.985208,1.4252242,12.634042,-9.0387535,13.324501,-10.264463,24.322252,15.371266,6.488999,-1.3312246,16.757534,-12.541413,#5e4fa2,#e2514a,#dd4a4c,#de4c4b,#da464d,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001756,somitogenesis
128,12.828737,1.1681769,12.328796,-7.8452315,13.720794,-8.343042,24.924017,15.366787,6.1520624,-0.56950724,16.395485,-12.38966,#5e4fa2,#a20643,#d43d4f,#d23a4e,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0001763,morphogenesis of a branching structure
129,11.229536,0.7424096,12.480131,-5.4503255,14.158262,-5.6533833,22.613777,16.08014,7.7831326,0.8076584,17.681675,-8.585197,#5e4fa2,#e55749,#af1446,#ab0f45,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001764,neuron migration
130,12.250062,4.7364388,14.499838,-9.580452,14.925101,-10.48344,25.498518,16.341064,7.656084,-2.4512525,18.196846,-11.550944,#5e4fa2,#b11747,#e55749,#e85b48,#fedc88,#fffcba,#5e4fa2,#ff7f0e,GO:0001767,establishment of lymphocyte polarity
131,12.360572,5.004343,14.180849,-7.0886865,14.9164715,-10.48816,24.814442,15.892919,8.40863,1.1186395,18.118887,-11.483153,#5e4fa2,#89d0a4,#d63f4f,#c9314c,#9e0142,#f8fcb4,#5e4fa2,#9467bd,GO:0001771,immunological synapse formation
132,13.067753,6.360598,15.392633,-2.985029,13.93059,-2.8593647,20.521084,17.998621,9.028269,0.6383161,19.8166,-7.2440653,#5e4fa2,#f46d43,#ba2049,#af1446,#9e0142,#7ccaa5,#5e4fa2,#9467bd,GO:0001773,myeloid dendritic cell activation
133,11.796978,5.3535485,14.769716,-4.6082788,14.415426,-8.404936,19.513163,19.157436,10.274005,0.79809904,18.761007,-11.13845,#5e4fa2,#f57547,#b61b48,#ad1246,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001774,microglial cell activation
134,12.831086,5.7900276,14.024027,-2.4472806,12.39014,-3.284234,19.359549,17.710466,11.136536,3.254549,18.693663,-6.097026,#5e4fa2,#bc2249,#b61b48,#b81e48,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0001775,cell activation
135,13.1106205,5.6223063,14.736871,-2.9520025,12.076403,-3.3651884,19.941381,17.714815,11.573173,2.9446037,18.874222,-6.9151726,#5e4fa2,#c9314c,#bc2249,#b81e48,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001776,leukocyte homeostasis
136,12.879618,6.2881308,14.959465,-7.6680126,14.298978,-8.572483,19.247879,19.05642,7.901221,-2.0028417,18.742664,-11.110774,#5e4fa2,#ee6445,#dc484c,#de4c4b,#af1446,#f7fcb2,#5e4fa2,#ff7f0e,GO:0001779,natural killer cell differentiation
137,12.740511,5.2812085,15.756868,-2.8292766,13.89484,-2.8185155,20.37795,18.515453,12.267505,3.350113,20.056244,-7.396738,#5e4fa2,#fcaa5f,#cd364d,#af1446,#a20643,#daf09a,#5e4fa2,#9467bd,GO:0001780,neutrophil homeostasis
138,13.035346,5.5895524,14.97473,-3.1409876,12.063326,-3.2957945,20.299997,17.53437,11.485324,2.7939918,18.885382,-6.9149723,#5e4fa2,#d7414e,#b41947,#af1446,#9e0142,#4471b2,#5e4fa2,#1f77b4,GO:0001782,B cell homeostasis
139,12.984572,5.6694756,15.030044,-3.1492136,11.828771,-3.0759609,20.441992,17.32791,11.550829,2.78486,18.84437,-7.4026165,#5e4fa2,#c32a4b,#be254a,#bc2249,#9e0142,#3389bd,#5e4fa2,#1f77b4,GO:0001783,B cell apoptotic process
140,11.826625,5.468922,13.766581,-2.5566554,12.685091,-4.0189342,18.730171,17.054302,11.074417,2.7448473,17.9087,-5.801068,#5e4fa2,#ab0f45,#b81e48,#ba2049,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0001816,cytokine production
141,11.897706,5.3746104,13.745197,-2.6028893,12.706903,-4.156577,18.695614,17.090967,11.023133,2.821147,17.931835,-5.7306232,#5e4fa2,#b11747,#b61b48,#b81e48,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0001817,regulation of cytokine production
142,11.770171,5.456933,13.879654,-2.5230281,12.4910965,-3.7225466,18.781866,17.369328,11.185468,2.6736982,18.301865,-5.998502,#5e4fa2,#dc484c,#b61b48,#b61b48,#be254a,#5e4fa2,#5e4fa2,#1f77b4,GO:0001818,negative regulation of cytokine production
143,11.824924,5.505965,13.772717,-2.6457403,12.948588,-3.6075253,18.77617,17.166786,11.042514,2.7835038,17.903427,-5.7701483,#5e4fa2,#a90d45,#b81e48,#b81e48,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0001819,positive regulation of cytokine production
144,12.98939,1.0657524,12.29798,-3.631405,14.899891,-5.485527,24.908678,15.167351,8.840163,3.415462,16.069897,-12.3005295,#5e4fa2,#d0384e,#b41947,#b11747,#a40844,#5e4fa2,#5e4fa2,#1f77b4,GO:0001822,kidney development
145,13.084614,1.0965037,12.478489,-7.9047203,14.320741,-9.19047,24.929937,15.354269,6.1817145,-0.8912219,16.301971,-12.471483,#5e4fa2,#ad1246,#dd4a4c,#de4c4b,#feea9b,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001823,mesonephros development
146,7.715564,6.092292,12.387404,-4.0748377,13.18232,-6.2726007,21.31344,15.390975,8.953188,1.5182654,17.202166,-8.511358,#5e4fa2,#d0384e,#bc2249,#bc2249,#9e0142,#7ecca5,#5e4fa2,#1f77b4,GO:0001824,blastocyst development
147,12.67757,1.5997621,13.54847,-5.2678695,12.999638,-7.242223,21.279388,15.597703,9.037309,1.3313236,17.197937,-8.669603,#5e4fa2,#c52c4b,#c9314c,#c9314c,#9e0142,#e1f399,#5e4fa2,#d62728,GO:0001825,blastocyst formation
148,12.669529,1.643557,11.989142,-7.8817616,13.285591,-7.539256,21.315437,15.498779,8.608799,1.4378228,17.411207,-8.757407,#5e4fa2,#d7414e,#b81e48,#b61b48,#9e0142,#f8fcb4,#5e4fa2,#d62728,GO:0001829,trophectodermal cell differentiation
149,8.922977,7.12453,13.329318,-10.08189,13.941232,-11.293815,25.610746,17.697151,7.2007666,-2.4287353,18.563583,-13.839577,#5e4fa2,#ad1246,#e2514a,#e55749,#5e4fa2,#fff6b0,#5e4fa2,#ff7f0e,GO:0001832,blastocyst growth
150,8.969534,7.2257113,13.491725,-10.152363,14.028181,-11.361094,25.551004,17.673687,6.5833673,-2.5943446,18.500725,-13.826454,#5e4fa2,#a70b44,#e75948,#e95c47,#5e4fa2,#fec877,#5e4fa2,#ff7f0e,GO:0001833,inner cell mass cell proliferation
151,7.6662593,6.0642405,13.126766,-9.033611,13.048549,-11.303601,25.275446,16.489704,6.8993635,-2.061016,18.309122,-13.048726,#5e4fa2,#be254a,#e75948,#e75948,#b41947,#fee28f,#5e4fa2,#ff7f0e,GO:0001835,blastocyst hatching
152,9.154343,4.1334267,13.831362,-4.2218204,11.96763,-7.4595513,20.996326,14.387617,11.062265,4.061344,16.175797,-9.050922,#5e4fa2,#b61b48,#c1274a,#c52c4b,#9e0142,#5e4fa2,#5e4fa2,#2ca02c,GO:0001836,release of cytochrome c from mitochondria
153,13.174834,1.8856583,12.338673,-4.0398555,14.438192,-5.6274886,23.82355,15.173788,7.533925,0.22178683,16.459307,-11.968105,#5e4fa2,#e95c47,#b11747,#b11747,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001837,epithelial to mesenchymal transition
154,12.763012,0.81523585,11.2462225,-7.537181,14.13371,-5.0962424,23.839964,14.768657,8.289187,2.8814907,16.23467,-6.8771996,#5e4fa2,#a40844,#f67c4a,#f7814c,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001838,embryonic epithelial tube formation
155,12.763743,0.8072873,11.236869,-7.5306396,14.177764,-5.100674,23.796398,14.726869,8.305491,2.8651917,16.15447,-6.826935,#5e4fa2,#a20643,#fa9857,#fb9d59,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001841,neural tube formation
156,12.73005,0.75823396,11.245641,-7.5606728,14.102096,-5.151076,23.768885,14.758568,8.296132,2.9099226,16.167934,-6.813351,#5e4fa2,#a40844,#fdb163,#fdbb6c,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001843,neural tube closure
157,13.226121,6.2546415,13.496779,-8.831761,14.300921,-11.315345,25.54412,16.33914,6.68711,-1.9617292,17.241968,-13.223673,#5e4fa2,#ab0f45,#e55749,#e85b48,#5e4fa2,#fee695,#5e4fa2,#ff7f0e,GO:0001865,NK T cell differentiation
158,8.920854,1.8352872,13.946505,-6.0315285,13.259966,-10.532507,20.861324,16.698605,10.624556,1.0531136,17.432022,-7.886958,#5e4fa2,#fbfdb8,#d23a4e,#b61b48,#9e0142,#eff9a6,#5e4fa2,#9467bd,GO:0001881,receptor recycling
159,11.692419,1.9996914,12.041177,-6.201824,14.729041,-7.6178427,21.26158,16.356033,9.123612,0.41915572,17.555859,-8.627598,#5e4fa2,#cd364d,#bc2249,#c32a4b,#9e0142,#3585bb,#5e4fa2,#2ca02c,GO:0001885,endothelial cell development
160,12.3525,1.6926444,12.761372,-3.626228,12.863252,-5.046921,20.575018,16.688255,8.961186,3.3649821,17.74028,-7.3742223,#5e4fa2,#e75948,#b41947,#af1446,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001889,liver development
161,12.650749,1.6973697,11.876027,-7.9041443,13.183743,-7.4807563,22.426798,15.8020935,8.607431,2.541154,17.580101,-8.772538,#5e4fa2,#c32a4b,#b81e48,#b81e48,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001890,placenta development
162,12.845922,1.700431,11.829565,-7.8524365,13.107635,-7.4495187,22.537712,15.834655,8.54603,2.419877,17.885872,-9.167116,#5e4fa2,#bc2249,#c1274a,#c32a4b,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0001892,embryonic placenta development
163,10.119672,2.9798865,11.846527,-8.084645,13.197909,-7.534382,22.301418,15.909303,9.179679,1.5524986,17.66878,-8.962132,#5e4fa2,#b61b48,#c72e4c,#c52c4b,#9e0142,#60bba8,#5e4fa2,#d62728,GO:0001893,maternal placenta development
164,11.806181,2.0195491,13.098686,-3.4920049,13.120432,-4.9860578,19.448114,15.345341,10.040926,3.2262194,17.951784,-8.127942,#5e4fa2,#f46d43,#b41947,#af1446,#a20643,#5e4fa2,#5e4fa2,#1f77b4,GO:0001894,tissue homeostasis
165,12.067457,0.57359487,14.172218,-6.001963,14.051056,-7.7556615,21.415834,15.524074,9.048737,0.93087816,18.081602,-7.957257,#5e4fa2,#dd4a4c,#c32a4b,#b81e48,#9e0142,#f7fcb2,#5e4fa2,#2ca02c,GO:0001895,retina homeostasis
166,12.275453,6.597435,14.311038,-1.7508217,12.503025,-2.1345286,19.11458,18.767384,12.3646345,2.473109,19.679035,-5.9218955,#5e4fa2,#d63f4f,#be254a,#c1274a,#a70b44,#5e4fa2,#5e4fa2,#1f77b4,GO:0001906,cell killing
167,12.313038,6.7015452,14.354009,-1.765589,12.587792,-2.0687978,19.126207,18.766914,12.390575,2.4783812,19.70975,-5.928581,#5e4fa2,#dd4a4c,#bc2249,#bc2249,#a70b44,#5e4fa2,#5e4fa2,#1f77b4,GO:0001909,leukocyte mediated cytotoxicity
168,12.414438,6.709852,14.383888,-1.7052124,12.630052,-2.0971467,19.107414,18.736168,12.355338,2.4447434,19.667469,-5.968374,#5e4fa2,#ba2049,#c52c4b,#c72e4c,#a70b44,#5e4fa2,#5e4fa2,#1f77b4,GO:0001910,regulation of leukocyte mediated cytotoxicity
169,12.552031,6.714873,14.623582,-1.6411805,12.745082,-2.1146712,19.177473,18.699972,12.347957,2.508453,19.652603,-5.987736,#5e4fa2,#ba2049,#c9314c,#d0384e,#a00343,#60bba8,#5e4fa2,#1f77b4,GO:0001911,negative regulation of leukocyte mediated cytotoxicity
170,12.454164,6.847204,14.408285,-1.7384907,12.699157,-2.0188656,19.185488,18.744524,12.368507,2.3583267,19.698036,-6.0306826,#5e4fa2,#bc2249,#cd364d,#cd364d,#a20643,#5e4fa2,#5e4fa2,#1f77b4,GO:0001912,positive regulation of leukocyte mediated cytotoxicity
171,12.519328,6.819488,14.611359,-1.6459025,12.630978,-2.065331,19.191128,18.680113,12.354854,2.4221556,19.654898,-5.9800305,#5e4fa2,#b11747,#c9314c,#cb334d,#a00343,#5758a6,#5e4fa2,#1f77b4,GO:0001913,T cell mediated cytotoxicity
172,12.551362,6.806357,14.68864,-1.6927058,12.67805,-2.1065872,19.186247,18.680897,12.399093,2.4256275,19.66211,-6.0170536,#5e4fa2,#b11747,#c52c4b,#c72e4c,#a40844,#5b53a4,#5e4fa2,#1f77b4,GO:0001914,regulation of T cell mediated cytotoxicity
173,12.560697,6.5953193,14.645289,-1.6678647,14.352681,-8.51616,19.189085,18.916489,8.16157,-1.7869655,19.516304,-5.9649415,#5e4fa2,#fdc574,#da464d,#d8434e,#a70b44,#f0f9a7,#5e4fa2,#ff7f0e,GO:0001915,negative regulation of T cell mediated cytotoxicity
174,12.520836,6.8444076,14.844174,-1.7704234,12.701154,-2.0406034,19.27251,18.65918,12.361982,2.387059,19.651981,-6.032413,#5e4fa2,#ba2049,#c32a4b,#c52c4b,#a40844,#58b2ac,#5e4fa2,#1f77b4,GO:0001916,positive regulation of T cell mediated cytotoxicity
175,8.937056,1.8043138,14.266104,-6.744493,13.200001,-10.586021,21.175303,15.770132,10.809479,1.0747004,17.551195,-7.533481,#5e4fa2,#da464d,#c52c4b,#ba2049,#9e0142,#f5fbaf,#5e4fa2,#9467bd,GO:0001919,regulation of receptor recycling
176,8.916082,1.6603482,15.285885,-7.9340024,13.529488,-10.723099,23.293985,17.1016,11.036755,1.0846312,18.723373,-12.870077,#5e4fa2,#ef6645,#dd4a4c,#da464d,#e2514a,#fffbb8,#5e4fa2,#ff7f0e,GO:0001921,positive regulation of receptor recycling
177,10.657955,4.498748,12.952488,-2.6625109,12.100295,-4.411031,18.608917,15.978373,10.2890215,3.8022068,16.557526,-5.520817,#5e4fa2,#af1446,#bc2249,#be254a,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0001932,regulation of protein phosphorylation
178,10.608007,4.5759544,13.016075,-2.6959715,11.916327,-4.26779,18.525013,15.977637,10.415417,3.938875,16.450743,-5.430542,#5e4fa2,#c32a4b,#bc2249,#be254a,#e95c47,#5e4fa2,#5e4fa2,#1f77b4,GO:0001933,negative regulation of protein phosphorylation
179,10.705576,4.450098,12.912778,-2.6839063,12.198222,-4.38089,18.713736,16.049805,10.317172,3.6208582,16.464655,-5.539602,#5e4fa2,#b81e48,#be254a,#c1274a,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0001934,positive regulation of protein phosphorylation
180,12.605728,3.2471097,13.844755,-3.4652138,14.047623,-4.8884315,19.437414,15.040491,8.713846,2.8019655,16.576748,-6.7957416,#5e4fa2,#cb334d,#b81e48,#ba2049,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001935,endothelial cell proliferation
181,12.621296,3.2210438,13.908601,-3.488829,13.975791,-4.8208146,19.403257,14.996342,8.764769,2.6846907,16.582306,-6.7317867,#5e4fa2,#c9314c,#bc2249,#c1274a,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001936,regulation of endothelial cell proliferation
182,12.66033,3.2545905,13.135153,-9.97952,15.430906,-5.665719,24.34446,16.051973,6.347005,-2.1822884,17.936687,-12.423207,#5e4fa2,#c32a4b,#de4c4b,#df4e4b,#fedc88,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001937,negative regulation of endothelial cell proliferation
183,12.5659895,3.2729845,13.981361,-3.4507244,13.806378,-4.6414156,19.401201,15.002453,8.755557,2.611374,16.555717,-6.792333,#5e4fa2,#a40844,#da464d,#dc484c,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001938,positive regulation of endothelial cell proliferation
184,9.762278,0.9128315,14.153055,-9.295468,14.497971,-11.379719,24.984001,16.784647,7.061643,-2.6466048,18.81207,-13.001906,#5e4fa2,#b11747,#e45549,#e75948,#5e4fa2,#e1f399,#5e4fa2,#ff7f0e,GO:0001941,postsynaptic membrane organization
185,12.526681,1.1699454,12.9718,-10.068535,13.59554,-9.338486,23.952337,15.71843,6.234644,-1.2310606,17.20593,-12.814573,#5e4fa2,#c1274a,#df4e4b,#df4e4b,#fdb365,#5e4fa2,#5e4fa2,#ff7f0e,GO:0001942,hair follicle development
186,12.428049,2.9086962,13.0418215,-3.7129471,13.394032,-5.032162,19.13114,15.221333,9.083145,3.245482,16.565542,-6.3942423,#5e4fa2,#b61b48,#b81e48,#b81e48,#9cd7a4,#5e4fa2,#5e4fa2,#1f77b4,GO:0001944,vasculature development
187,12.964491,2.3160486,13.695947,-10.053438,14.664561,-11.903219,25.601906,17.097532,6.632332,-2.6456053,17.966764,-13.753948,#5e4fa2,#a90d45,#e75948,#e85b48,#5e4fa2,#eaf79e,#5e4fa2,#ff7f0e,GO:0001945,lymph vessel development
188,12.882254,1.3170073,11.895809,-8.566669,15.208373,-5.5525146,24.346302,15.005339,6.492029,-0.81521857,16.729572,-11.900068,#5e4fa2,#d7414e,#dd4a4c,#da464d,#b61b48,#5e4fa2,#5e4fa2,#d62728,GO:0001947,heart looping
189,11.491112,2.6133192,11.376267,-5.8582706,14.515157,-7.0374436,19.195232,13.177603,7.567018,2.7028284,15.798818,-7.696106,#5e4fa2,#ab0f45,#d23a4e,#d63f4f,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001952,regulation of cell-matrix adhesion
190,11.616924,2.6838012,14.087029,-8.690523,14.718835,-10.610936,25.026,17.661615,7.9254503,-0.97073036,18.316626,-12.449954,#5e4fa2,#b11747,#e2514a,#e3534a,#5e4fa2,#50a9af,#5e4fa2,#ff7f0e,GO:0001953,negative regulation of cell-matrix adhesion
191,11.498084,2.6303205,11.364724,-5.833041,14.5590315,-7.090908,19.226238,13.2285595,7.527842,2.692111,15.842336,-7.7015076,#5e4fa2,#b41947,#d23a4e,#d63f4f,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0001954,positive regulation of cell-matrix adhesion
